Second,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Azimuth,Angle,Direction,0,cone direction,cone probability,0,0,,
189.108,0,9.93,0.59,-0.23,0.0625,0,0,-46.1875,18.75,16.75,40.14264467,139.9877958,-1.569223093,18.45556704,67.70900801,259.1645091,360,9.938581388,0,0,0.189108,189.108,,
189.24,0,9.94,0.6,-0.28,0.125,-0.125,0.0625,-45.75,18.75,14.5625,40.14264467,139.9877958,-1.664396645,18.45556704,67.71441235,259.1645091,360,9.962027906,0,0,0.18924,189.24,,
189.324,0,9.93,0.61,-0.23,-0.125,-0.25,0.0625,-46.1875,18.75,15.375,40.14264467,139.9877958,-1.981635608,18.45556704,67.90511062,259.1645091,360,9.921315437,0,0,0.189324,189.324,,
189.435,0,9.89,0.63,-0.23,-0.125,-0.125,0.25,-46.5,20.1875,17.5625,40.14264467,139.9877958,-1.696120971,18.45556704,66.53241719,259.1645091,360,9.912714058,0,0,0.189435,189.435,,
189.557,0,9.95,0.61,-0.26,-0.125,0.125,0.0625,-46.5,19.5,15,40.14264467,139.9877958,-3.535968453,18.45556704,68.03943598,259.1645091,360,9.972070999,0,0,0.189557,189.557,,
189.69,0,9.92,0.59,-0.25,0,-0.0625,0.0625,-46.5,19.5,17.1875,40.14264467,139.9877958,-8.102477028,18.45556704,67.70900801,259.1645091,360,9.951004974,0,0,0.18969,189.69,,
189.815,0,9.92,0.55,-0.22,0,-0.25,-0.125,-46.5,18.375,-2033.9375,40.14264467,139.9877958,-1.664396645,18.45556704,68.30561029,259.1645091,360,9.937670753,0,0,0.189815,189.815,,
190.005,0,9.94,0.62,-0.25,-0.0625,0.0625,0,-46.5,20.1875,16.75,40.14264467,139.9877958,-1.410598596,18.45556704,67.57413808,259.1645091,360,9.962454517,0,0,0.190005,190.005,,
190.113,0,9.94,0.57,-0.23,-0.0625,0,-0.0625,-46.875,18.75,15.375,40.14264467,139.9877958,-9.941206228,18.45556704,68.19859051,259.1645091,360,9.939602608,0,0,0.190113,190.113,,
190.212,0,9.9,0.59,-0.19,-0.0625,0.0625,-0.0625,-45.75,18.375,14.5625,40.14264467,139.9877958,-1.886464922,18.45556704,68.11766433,259.1645091,360,9.919385062,0,0,0.190212,190.212,,
190.345,0,9.9,0.64,-0.23,-0.125,-0.1875,0.0625,-46.1875,19.75,14.5625,40.14264467,139.9877958,-1.600947706,18.45556704,66.84821211,259.1645091,360,9.9207157,0,0,0.190345,190.345,,
190.454,0,9.92,0.58,-0.24,-0.125,-0.0625,0.125,-46.5,19.375,15.375,40.14264467,139.9877958,-11.6845324,18.45556704,66.19020246,259.1645091,360,9.917933252,0,0,0.190454,190.454,,
190.578,0,9.91,0.56,-0.21,0.0625,-0.125,0.0625,-46.1875,19.0625,14.0625,40.14264467,139.9877958,-1.727845202,18.45556704,67.70900801,259.1645091,360,9.930211478,0,0,0.190578,190.578,,
190.684,0,9.92,0.62,-0.25,-0.0625,-0.25,0,-46.875,19.375,15.5,40.14264467,139.9877958,-4.202040907,18.45556704,67.543061,259.1645091,360,9.929984894,0,0,0.190684,190.684,,
190.845,0,9.93,0.58,-0.22,-0.0625,-0.1875,0,-45.75,19.0625,15.375,40.14264467,139.9877958,-1.505773581,18.45556704,67.70900801,259.1645091,360,9.939376238,0,0,0.190845,190.845,,
190.996,0,9.93,0.57,-0.24,0.125,-0.1875,0,-45.75,18.75,16.75,40.14264467,139.9877958,-1.886464922,18.45556704,67.71441235,259.1645091,360,9.941398292,0,0,0.190996,190.996,,
191.131,0,9.91,0.61,-0.21,0,-0.125,0.0625,-46.1875,19.5,14.5625,40.14264467,139.9877958,-1.727845202,18.45556704,67.90511062,259.1645091,360,9.951552643,0,0,0.191131,191.131,,
191.277,0,9.92,0.59,-0.23,-0.0625,0.0625,-0.0625,-46.5,18.75,14.5625,40.14264467,139.9877958,-1.600947706,18.45556704,68.03943598,259.1645091,360,9.949004975,0,0,0.191277,191.277,,
191.442,0,9.93,0.6,-0.22,0,0.1875,0.0625,-46.5,19.0625,15,40.14264467,139.9877958,-1.854741169,18.45556704,68.03943598,259.1645091,360,9.950542699,0,0,0.191442,191.442,,
191.572,0,9.92,0.6,-0.24,0.125,-0.125,0.0625,-47.6875,19.0625,17.5625,40.14264467,139.9877958,-2.933295182,18.45556704,66.91486633,259.1645091,360,9.928972757,0,0,0.191572,191.572,,
191.682,0,9.92,0.62,-0.24,0.0625,-0.375,0,-46.1875,18.75,14.5625,40.14264467,139.9877958,-1.981635608,18.45556704,67.90511062,259.1645091,360,9.940085513,0,0,0.191682,191.682,,
191.802,0,9.9,0.57,-0.25,-0.125,-0.3125,0.0625,-45.75,19.0625,15.375,40.14264467,139.9877958,-10.22649752,18.45556704,67.38013505,259.1645091,360,9.919546361,0,0,0.191802,191.802,,
191.921,0,9.92,0.6,-0.27,0.25,-0.375,0,-46.875,19.0625,14.5625,40.14264467,139.9877958,-2.425754107,18.45556704,67.87006327,259.1645091,360,9.92824758,0,0,0.191921,191.921,,
192.089,0,9.9,0.63,-0.21,-0.375,-0.3125,0.125,-46.5,19.5,13.75,40.14264467,139.9877958,-16.50095259,18.45556704,68.03943598,259.1645091,360,9.922247729,0,0,0.192089,192.089,,
192.246,0,9.92,0.63,-0.25,0.3125,-0.0625,0,-47.6875,19.0625,15.375,40.14264467,139.9877958,-1.696120971,18.45556704,67.57413808,259.1645091,360,9.930448127,0,0,0.192246,192.246,,
192.399,0,9.92,0.61,-0.26,0,0.125,-0.0625,-46.5,19.5,15,40.14264467,139.9877958,-2.076805434,18.45556704,67.24902366,259.1645091,360,9.942137597,0,0,0.192399,192.399,,
192.513,0,9.91,0.61,-0.22,0.375,0,0.0625,-46.1875,19.0625,14.5625,40.14264467,139.9877958,-3.218776292,18.45556704,67.57308653,259.1645091,360,9.968079053,0,0,0.192513,192.513,,
192.653,0,9.92,0.57,-0.24,-0.1875,-0.125,0.0625,-46.5,19.5,16.75,40.14264467,139.9877958,-1.759569337,18.45556704,68.48474186,259.1645091,360,9.928600103,0,0,0.192653,192.653,,
192.748,0,9.9,0.55,-0.24,0.125,-0.25,0,-46.5,18.75,15.375,40.14264467,139.9877958,-1.759569337,18.45556704,68.03943598,259.1645091,360,9.918170194,0,0,0.192748,192.748,,
192.935,0,9.91,0.57,-0.25,0.1875,-0.1875,0,-46.5,19.0625,15.375,40.14264467,139.9877958,-1.537498385,18.45556704,68.43798653,259.1645091,360,9.929526676,0,0,0.192935,192.935,,
193.061,0,9.92,0.62,-0.25,0.3125,-0.25,0,-46.875,18.75,14.0625,40.14264467,139.9877958,-1.727845202,18.45556704,68.19859051,259.1645091,360,9.942499686,0,0,0.193061,193.061,,
193.169,0,9.93,0.64,-0.24,-0.125,-0.0625,-0.0625,-46.1875,18.75,13.25,40.14264467,139.9877958,-1.886464922,18.45556704,67.90511062,259.1645091,360,9.942072219,0,0,0.193169,193.169,,
193.334,0,9.95,0.74,-0.21,-0.1875,-0.0625,0,-46.5,18.375,14.5625,40.14264467,139.9877958,-1.759569337,18.45556704,67.38013505,259.1645091,360,9.933423378,0,0,0.193334,193.334,,
193.476,0,9.94,0.49,-0.29,-0.25,-0.125,-0.0625,-46.875,18.75,15.375,40.14264467,139.9877958,-1.918188579,18.45556704,68.02892241,259.1645091,360,9.924767,0,0,0.193476,193.476,,
193.63,0,9.95,0.72,-0.2,-1.75,0.125,0.1875,-46.5,19.0625,15.875,40.14264467,139.9877958,-1.82301732,18.45556704,67.70900801,259.1645091,360,9.978020846,0,0,0.19363,193.63,,
193.773,0,9.94,0.47,-0.26,1.0625,0.125,0,-46.875,19.0625,16.75,40.14264467,139.9877958,-1.854741169,18.45556704,67.87006327,259.1645091,360,9.954501494,0,0,0.193773,193.773,,
193.915,0,9.87,0.45,-0.26,-1.3125,0,-0.125,-46.1875,19.0625,14.0625,40.14264467,139.9877958,-1.537498385,18.45556704,67.38013505,259.1645091,360,9.892340471,0,0,0.193915,193.915,,
194.031,0,10,0.47,-0.3,-0.0625,0.0625,0.375,-46.5,18.75,17.0625,40.14264467,139.9877958,-2.108528518,18.45556704,68.03943598,259.1645091,360,9.965545645,0,0,0.194031,194.031,,
194.18,0,9.86,0.59,-0.15,-0.3125,-0.3125,-0.1875,-46.5,19.0625,14.0625,40.14264467,139.9877958,-1.505773581,18.45556704,67.57308653,259.1645091,360,10.00788689,0,0,0.19418,194.18,,
194.337,0,9.72,0.44,-0.33,-0.4375,-0.1875,0.1875,-46.875,19.5,15.375,40.14264467,139.9877958,-2.108528518,18.45556704,67.24902366,259.1645091,360,10.13212712,0,0,0.194337,194.337,,
194.498,0,9.91,0.68,-0.14,-0.875,0.1875,0.0625,-46.1875,19.0625,15,40.14264467,139.9877958,-2.045082254,18.45556704,68.43798653,259.1645091,360,10.04282829,0,0,0.194498,194.498,,
194.687,0,10.18,0.5,-0.07,0.3125,-0.3125,0.25,-46.1875,19.0625,15,40.14265067,139.987791,-1.854741169,18.45556704,67.1109106,259.1645091,360,10.19251196,0,0,0.194687,194.687,,
194.802,0,8.88,-0.73,-0.2,0,0,0,-46.5,18.375,15.875,40.14265067,139.987791,-2.362309753,18.0685483,68.43798653,256.7628488,360,11.12813551,0,0,0.194802,194.802,,
194.906,0,9.43,-0.04,-0.41,0.125,-0.125,0,-46.875,19.5,15.375,40.14265067,139.987791,-2.679527701,18.0685483,67.24902366,256.7628488,360,11.55812268,0,0,0.194906,194.906,,
195.054,0,11.02,2.12,-0.69,0.0625,-0.125,0,-46.1875,19.0625,15.375,40.14265067,139.987791,-2.1719744,18.0685483,68.03943598,256.7628488,360,10.81734256,0,0,0.195054,195.054,,
195.177,0,11.21,2.02,-0.64,0.6875,-0.0625,-0.125,-46.875,18.75,16.75,40.14265067,139.987791,-2.489198079,18.0685483,67.21222761,256.7628488,360,11.40850998,0,0,0.195177,195.177,,
195.345,0,10.25,0.97,-0.17,-0.3125,-0.3125,0.0625,-45.75,19.0625,11.5625,40.14265067,139.987791,-21.75847697,18.0685483,67.90511062,256.7628488,360,10.95374822,0,0,0.195345,195.345,,
195.456,0,10.04,0.41,-0.09,-0.375,-0.125,0,-46.1875,19.5,15.875,40.14265067,139.987791,-2.203697198,18.0685483,67.57413808,256.7628488,360,8.773306104,0,0,0.195456,195.456,,
195.595,0,11.4,-0.2,0.25,-0.6875,-0.1875,0.0625,-46.5,19.5,14.5625,40.14265067,139.987791,-14.79010804,18.0685483,67.24902366,256.7628488,360,11.40449473,0,0,0.195595,195.595,,
195.745,0,11.85,2.02,-0.3,-0.4375,-0.0625,0.125,-46.875,19.0625,16.6875,40.14265067,139.987791,-2.679527701,18.0685483,67.1109106,256.7628488,360,12.02467879,0,0,0.195745,195.745,,
195.856,0,10.19,1.41,0.05,-0.8125,0.125,0.125,-46.1875,19.5,13.75,40.14265067,139.987791,-10.54347879,18.0685483,67.38013505,256.7628488,360,12.02074041,0,0,0.195856,195.856,,
195.981,0,7.37,-1.93,0.08,1.25,-0.1875,-0.0625,-46.1875,19.0625,15.375,40.14265067,139.987791,-2.076805434,18.0685483,67.1109106,256.7628488,360,10.17984283,0,0,0.195981,195.981,,
196.113,0,7.45,-1.9,0.31,-0.4375,-0.0625,-0.1875,-45.75,18.75,14.0625,40.14265067,139.987791,-1.918188579,18.0685483,68.19859051,256.7628488,360,7.69471247,0,0,0.196113,196.113,,
196.258,0,7.83,-1.42,0.17,-1.125,0.375,0,-46.1875,19.75,16.25,40.14265067,139.987791,-2.298865018,18.0685483,66.84821211,256.7628488,360,7.736413898,0,0,0.196258,196.258,,
196.374,0,8.32,-0.8,0.16,-0.25,0.1875,-0.1875,-46.875,19.5,15.875,40.14265067,139.987791,-1.696120971,18.0685483,67.70900801,256.7628488,360,8.04359994,0,0,0.196374,196.374,,
196.498,0,11.48,0.27,0.25,-0.125,-0.25,0.1875,-46.875,19.5,15.875,40.14265067,139.987791,-1.632672223,18.0685483,67.41268947,256.7628488,360,10.35321206,0,0,0.196498,196.498,,
196.659,0,8.39,-1.04,0,0.625,-0.125,-0.1875,-46.1875,19.0625,15.375,40.14265067,139.987791,-2.076805434,18.0685483,67.57308653,256.7628488,360,8.454211968,0,0,0.196659,196.659,,
196.755,0,12.03,2.29,-0.54,-0.375,0.0625,0.3125,-46.5,18.75,16.6875,40.14265067,139.987791,-2.013358979,18.0685483,68.03943598,256.7628488,360,9.157423218,0,0,0.196755,196.755,,
196.886,0,8.94,-1.11,-0.1,1.25,-0.5,-0.125,-46.875,18.75,14.0625,40.14265067,139.987791,-2.1719744,18.0685483,68.19859051,256.7628488,360,12.0556916,0,0,0.196886,196.886,,
197.025,0,7.98,-1.6,0,1.75,-0.5625,-0.0625,-46.5,18.375,15.375,40.14265067,139.987791,-18.02147017,18.0685483,67.87006327,256.7628488,360,12.77520646,0,0,0.197025,197.025,,
197.171,0,12.14,2.37,-0.13,1.5,-0.25,0.125,-46.5,19.375,15.5,40.14265067,139.987791,-1.981635608,18.0685483,67.41268947,256.7628488,360,12.36985853,0,0,0.197171,197.171,,
197.305,0,7.52,-2.03,0.06,-0.125,0.375,0.0625,-46.875,18,17.0625,40.14265067,139.987791,-6.35855805,18.0685483,67.87006327,256.7628488,360,7.789409477,0,0,0.197305,197.305,,
197.433,0,10,-1.76,0.05,0.3125,-0.25,0,-46.5,18.75,13.6875,40.14265067,139.987791,-1.854741169,18.0685483,67.24902366,256.7628488,360,12.18247101,0,0,0.197433,197.433,,
197.574,0,10.07,0.11,0.09,1.4375,-0.3125,-0.1875,-46.5,18.75,12.75,40.14265067,139.987791,-14.2197648,18.0685483,68.03943598,256.7628488,360,7.594478257,0,0,0.197574,197.574,,
197.746,0,12.57,2.77,-0.54,1.5625,0.125,-0.1875,-45.75,18.75,15,40.14265067,139.987791,-2.108528518,18.0685483,67.71441235,256.7628488,360,8.354286325,0,0,0.197746,197.746,,
197.865,0,8.01,1.07,-0.81,-1.3125,-0.125,-0.0625,-46.5,19.0625,15.375,40.14265067,139.987791,-2.045082254,18.0685483,67.70900801,256.7628488,360,8.6101626,0,0,0.197865,197.865,,
198.007,0,12.95,3.25,-0.01,1.0625,-0.0625,-0.1875,-46.5,18.75,13.25,40.14265067,139.987791,-1.759569337,18.0685483,68.03943598,256.7628488,360,13.35159541,0,0,0.198007,198.007,,
198.111,0,12.89,0.88,-1.07,-0.8125,-0.125,-0.3125,-46.1875,19.0625,15.875,40.14265067,139.987791,-2.045082254,18.0685483,67.57308653,256.7628488,360,12.96423542,0,0,0.198111,198.111,,
198.248,0,10.07,0.78,-0.2,-1.0625,0,0.0625,-46.5,19.0625,12.875,40.14265067,139.987791,-2.140251507,18.0685483,67.70900801,256.7628488,360,10.5167533,0,0,0.198248,198.248,,
198.38,0,9.95,0.82,-0.27,0.375,-0.0625,-0.125,-46.1875,19.5,16.1875,40.14265067,139.987791,-7.341529698,18.0685483,68.59482057,256.7628488,360,10.05716163,0,0,0.19838,198.38,,
198.495,0,10.18,0.93,-0.33,-0.5625,0.0625,-0.25,-46.5,19.0625,15,40.14265067,139.987791,-4.582634832,18.0685483,67.70900801,256.7628488,360,9.960572273,0,0,0.198495,198.495,,
198.629,0,9.67,1.39,-0.3,-0.5,-0.1875,-0.75,-46.5,18,13.6875,40.14265067,139.987791,-4.963215008,18.0685483,68.83874018,256.7628488,360,9.860212979,0,0,0.198629,198.629,,
198.797,0,9.9,1.38,0.06,-2.875,1.3125,-0.625,-47.25,19.0625,16.25,40.14265067,139.987791,-4.709496418,18.0685483,67.24902366,256.7628488,360,9.995899159,0,0,0.198797,198.797,,
198.946,0,9.97,1.11,-0.22,-2.0625,0.3125,0.1875,-45.75,19.0625,11.875,40.14265067,139.987791,-5.692621923,18.0685483,67.38013505,256.7628488,360,10.06260901,0,0,0.198946,198.946,,
199.104,0,10,1.06,-0.15,-4.375,-0.125,-0.1875,-46.875,18.375,14.5625,40.14265067,139.987791,-6.548817784,18.0685483,68.59482057,256.7628488,360,10.05714174,0,0,0.199104,199.104,,
199.213,0,9.73,0.09,-0.34,3.125,-0.6875,2.625,-46.1875,18.75,13.6875,40.14265067,139.987791,-15.83565716,18.0685483,67.90511062,256.7628488,360,10.05193514,0,0,0.199213,199.213,,
199.326,0,9.87,1.12,-0.01,-1.625,0.5,-3.25,-47.5625,19.0625,15.5,40.14265067,139.987791,-6.136584018,18.0685483,68.15965794,256.7628488,360,9.933347875,0,0,0.199326,199.326,,
199.438,0,9.87,-0.31,-0.44,1.8125,-0.0625,2.6875,-46.875,19.0625,14.5625,40.14265067,139.987791,-7.341529698,18.0685483,67.87006327,256.7628488,360,9.884664891,0,0,0.199438,199.438,,
199.591,0,9.87,0.97,-0.02,-4.75,2.25,1.3125,-46.875,19.0625,15.875,40.14265067,139.987791,-6.992743803,18.0685483,69.05252941,256.7628488,360,9.917570267,0,0,0.199591,199.591,,
199.702,0,10.01,0.24,-0.32,1.625,-0.4375,-0.3125,-47.6875,19.0625,14.0625,40.14265067,139.987791,-7.404944074,18.0685483,68.21153871,256.7628488,360,10.01798882,0,0,0.199702,199.702,,
199.819,0,10.01,1.22,-0.1,0.75,1.4375,-2.0625,-47.25,18.75,15.875,40.14265067,139.987791,-7.626891387,18.0685483,68.35556486,256.7628488,360,10.08456742,0,0,0.199819,199.819,,
199.963,0,9.91,0.51,-0.23,0.0625,-0.25,-0.6875,-46.875,18.375,14.5625,40.14265067,139.987791,-7.753716324,18.0685483,68.59482057,256.7628488,360,9.873606231,0,0,0.199963,199.963,,
200.087,0,10.01,0.88,-0.19,-2.125,-2.25,-0.8125,-48.375,18,16.25,40.14265067,139.987791,-13.26912412,18.0685483,69.59011717,256.7628488,360,9.927461911,0,0,0.200087,200.087,,
200.243,0,9.87,1.24,-0.28,-2.1875,-17.875,-2.4375,-46.5,18,15,40.14265067,139.987791,-8.768260865,18.0685483,68.19859051,256.7628488,360,10.01803873,0,0,0.200243,200.243,,
200.371,0,9.94,0.86,-0.66,-2.75,-22.0625,-0.5625,-46.1875,18.375,19.375,40.14265067,139.987791,-10.41668742,18.0685483,68.30561029,256.7628488,360,9.970371106,0,0,0.200371,200.371,,
200.503,0,9.97,0.78,-1,-3.8125,-16.6875,0.75,-45.75,17.5625,18.5,40.14265067,139.987791,-11.01893281,18.0685483,68.99921367,256.7628488,360,327.0560181,0,0,0.200503,200.503,,
200.654,0,9.96,0.4,-1.61,-5.5,-3.8125,1.6875,-44.1875,17.5625,18.0625,40.14265067,139.987791,-20.58684624,18.0685483,68.32445363,256.7628488,360,10.09721249,0,0,0.200654,200.654,,
200.801,0,10.48,-0.05,-0.07,1.875,31.625,3.375,-43,16.875,21.25,40.14265067,139.987791,-11.08232505,18.0685483,68.57287923,256.7628488,360,10.58113888,0,0,0.200801,200.801,,
200.907,0,10.46,0.84,-0.17,9.1875,18.8125,14.875,-45.5625,18.6875,19.5625,40.14265067,139.987791,-12.50854983,18.0685483,66.84099206,256.7628488,360,10.35668383,0,0,0.200907,200.907,,
201.031,0,10.99,1.22,-0.26,5.0625,17,14.5625,-45.5625,20.1875,17.375,40.14265067,139.987791,-12.1282421,18.0685483,66.10317533,256.7628488,360,10.47210103,0,0,0.201031,201.031,,
201.151,0,11.7,1.12,-0.08,8.6875,8.5625,5.9375,-46,20.875,16.0625,40.14265067,139.987791,-13.49094795,18.0685483,65.59124639,256.7628488,360,11.75375685,0,0,0.201151,201.151,,
201.254,0,11.85,0.14,-0.51,2.4375,0.625,-10.25,-46,21.25,14.875,40.14265067,139.987791,-18.36989122,18.0685483,65.20511588,256.7628488,360,11.86179582,0,0,0.201254,201.254,,
201.387,0,10.84,0.12,-0.54,1.875,-5.5625,-7.5625,-44.75,19.75,14.375,40.14265067,139.987791,-11.39928058,18.0685483,65.32313683,256.7628488,360,10.85410521,0,0,0.201387,201.387,,
201.483,0,10.45,0.28,-0.02,1.3125,2.75,-2.5,-45.5,20.1875,17,40.14265067,139.987791,-9.71930766,18.0685483,66.07403306,256.7628488,360,10.45376966,0,0,0.201483,201.483,,
201.598,0,10.6,0.26,-0.58,0.375,0.3125,1,-44.6875,19.0625,15.25,40.14265067,139.987791,-10.22649752,18.0685483,67.73600488,256.7628488,360,10.6190395,0,0,0.201598,201.598,,
201.71,0,9.81,0.34,-0.95,-1.375,4.125,-2.8125,-44.375,19.375,14.375,40.14265067,139.987791,-9.972905642,18.0685483,66.41296947,256.7628488,360,10.082341,0,0,0.20171,201.71,,
201.869,0,9.83,0.55,-0.5,-0.25,-0.875,6.8125,-45.5,19.75,13.5625,40.14265067,139.987791,-9.11698799,18.0685483,65.68069139,256.7628488,360,10.02461969,0,0,0.201869,201.869,,
201.96,0,9.49,0.5,-0.39,-1.75,-6.9375,3.8125,-45.875,21.25,13.5625,40.14265067,139.987791,-13.9028941,18.0685483,66.39096156,256.7628488,360,9.511161864,0,0,0.20196,201.96,,
202.08,0,9.13,0.73,-0.64,2.25,-1.0625,1.0625,-45.5,19.75,16.1875,40.14265067,139.987791,-7.785422319,18.0685483,66.5359776,256.7628488,360,9.18147047,0,0,0.20208,202.08,,
202.192,0,9.1,0.79,-0.37,2.5625,2.375,-3.9375,-44.375,20.1875,14.875,40.14265067,139.987791,-7.182992086,18.0685483,65.53780784,256.7628488,360,9.149797812,0,0,0.202192,202.192,,
202.337,0,9.38,0.12,-0.36,-2.5625,-1.5625,-6.1875,-46.5625,20.875,15.1875,40.14265067,139.987791,-9.941206228,18.0685483,65.85224985,256.7628488,360,9.169045752,0,0,0.202337,202.337,,
202.47,0,9,0.41,-0.4,0.25,-11.9375,-4.625,-45.875,19.375,15.6875,40.14265067,139.987791,-6.485398255,18.0685483,66.86546799,256.7628488,360,9.114812121,0,0,0.20247,202.47,,
202.59,0,9.23,0.09,-0.25,-1.3125,-14.875,-1.375,-45.5,19.75,17,40.14265067,139.987791,-6.612236932,18.0685483,66.5359776,256.7628488,360,9.233823693,0,0,0.20259,202.59,,
202.687,0,9.37,-0.23,-0.44,1.6875,-15.5,10.375,-45.5,19.0625,17.875,40.14265067,139.987791,-5.660909629,18.0685483,67.2684584,256.7628488,360,9.510993639,0,0,0.202687,202.687,,
202.788,0,9.21,0.44,-0.32,1.9375,-20.0625,20.6875,-44,19.75,18.25,40.14265067,139.987791,-5.375494687,18.0685483,65.82642227,256.7628488,360,9.405253851,0,0,0.202788,202.788,,
202.902,0,9.79,0.45,-0.39,0.8125,-11.5625,23,-42.1875,22.75,20.875,40.14265067,139.987791,-5.216927489,18.0685483,61.66382337,256.7628488,360,9.808093597,0,0,0.202902,202.902,,
203.04,0,10.02,0.78,-0.46,2.6875,-9.875,19.0625,-41.0625,22.75,20,40.14265067,139.987791,-5.819470145,18.0685483,59.62531656,256.7628488,360,9.898297833,0,0,0.20304,203.04,,
203.175,0,10.28,0.71,-0.32,-3.1875,-12,-3.8125,-38.75,25,22.1875,40.14265067,139.987791,-5.914605309,18.0685483,57.71073572,256.7628488,360,10.135941,0,0,0.203175,203.175,,
203.316,0,10.4,0.4,-0.21,2.375,-5.875,-11.125,-39.75,25.375,22.5625,40.14265067,139.987791,-5.724334121,18.0685483,57.44727281,256.7628488,360,10.85658326,0,0,0.203316,203.316,,
203.441,0,10.17,0.06,-0.3,-6.6875,-4,-9.875,-39.5,23.5,23.5,40.14265067,139.987791,-6.041450858,18.0685483,59.2500327,256.7628488,360,10.79093138,0,0,0.203441,203.441,,
203.537,0,10.71,0.78,-0.5,-7.25,0.5,-22.4375,-40.1875,23.5,22.1875,40.14265067,139.987791,-5.248641119,18.0685483,59.68265702,256.7628488,360,10.75,0,0,0.203537,203.537,,
203.652,0,10.37,-0.13,-0.84,-5.6875,13.5625,-20,-41.6875,22.0625,23.875,40.14265067,139.987791,-4.994929403,18.0685483,62.11062312,256.7628488,360,10.11332784,0,0,0.203652,203.652,,
203.791,0,10.02,0.31,-0.64,-3.5,11.5,-7.9375,-43.0625,19.5,21.6875,40.14265067,139.987791,-4.709496418,18.0685483,65.63754698,256.7628488,360,9.906164747,0,0,0.203791,203.791,,
203.891,0,9.81,0.77,-0.91,-0.4375,9,6.75,-43.875,19.375,23,40.14265067,139.987791,-12.19162767,18.0685483,66.17396539,256.7628488,360,9.9505025,0,0,0.203891,203.891,,
203.989,0,9.96,1.05,-0.67,1.8125,1.375,13.1875,-43,19.875,22.5,40.14265067,139.987791,-3.853151064,18.0685483,65.19318097,256.7628488,360,9.834170021,0,0,0.203989,203.989,,
204.108,0,9.64,0.13,-0.97,0.75,0.8125,16.25,-43,20.25,20,40.14265067,139.987791,-3.980021434,18.0685483,64.7828361,256.7628488,360,9.689551073,0,0,0.204108,204.108,,
204.236,0,9.55,0.25,-0.73,-0.0625,-6.5625,7.3125,-43,22.1875,21.6875,40.14265067,139.987791,-11.93808309,18.0685483,62.7067921,256.7628488,360,9.849776647,0,0,0.204236,204.236,,
204.352,0,9.71,0.86,-0.98,-1.6875,-1.75,3.1875,-42.0625,22.875,19.5,40.14265067,139.987791,-3.218776292,18.0685483,61.46116748,256.7628488,360,9.797147544,0,0,0.204352,204.352,,
204.484,0,9.77,0.54,-0.8,-0.75,1.25,-11.5,-42.0625,22.5,22.5625,40.14265067,139.987791,-2.489198079,18.0685483,61.85685934,256.7628488,360,9.790224717,0,0,0.204484,204.484,,
204.609,0,9.77,-0.77,-1.07,-8.3125,-3.125,-15.6875,-41.6875,21.75,20.875,40.14265067,139.987791,-3.821433232,18.0685483,62.44718842,256.7628488,360,9.830213629,0,0,0.204609,204.609,,
204.707,0,9.82,0.35,-0.76,-1.875,-0.8125,1.4375,-42.0625,19.875,22.1875,40.14265067,139.987791,-3.091896754,18.0685483,64.29260601,256.7628488,360,9.855582175,0,0,0.204707,204.707,,
204.83,0,9.85,-0.45,-1.23,-1.3125,-7.1875,5.8125,-42.75,20.6875,22.1875,40.14265067,139.987791,-3.440811807,18.0685483,64.17681857,256.7628488,360,9.936694621,0,0,0.20483,204.83,,
204.932,0,9.58,1.14,-1.05,5.4375,-6.5,1.125,-42.75,20.6875,21.25,40.14265067,139.987791,-2.647806336,18.0685483,64.17681857,256.7628488,360,9.312024485,0,0,0.204932,204.932,,
205.051,0,9.62,-0.36,-0.99,2.3125,-6.8125,-0.5,-42,21.375,24.75,40.14265067,139.987791,-2.679527701,18.0685483,63.02715657,256.7628488,360,9.677504844,0,0,0.205051,205.051,,
205.181,0,9.31,0.43,-1.04,0.6875,-8,-4.375,-42.5,20.6875,23.5,40.14265067,139.987791,-2.520919921,18.0685483,63.6070077,256.7628488,360,9.37777159,0,0,0.205181,205.181,,
