MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Object Distance,Azimuth,Angle,Direction,Fall,,
1.74331E+12,0,-2.8518,-4.9098,8.153599999999999,-0.4978,-0.0874,0.0228,-52,-52,80,0,0,0,16211370.731569242,0,-33.02386756,73.99940598223328,360,9.935798520501509,,
1.74331E+12,0,-2.8518,-4.9196,8.1634,-0.1292,-0.5966,-0.1406,-52,-52,81,0,0,0,16211370.731569242,0,-32.69946112,73.99940598223328,360,9.948684685,,
1.74331E+12,0,-2.8518,-4.9196,8.1634,-0.2318,-0.5852,-0.8322,-57,-57,81,0,0,0,16211370.731569242,0,-35.13419306,73.99940598223328,360,9.948684685,,
1.74331E+12,0,-2.8518,-4.9294,8.1732,0.0038,0.5244,0.1406,-51,-51,79,0,0,0,16211370.731569242,0,-32.8450583,73.99940598223328,360,9.961573462059093,,
1.74331E+12,0,-2.8518,-4.9294,8.1732,0.0114,-0.171,-0.6156,-51,-51,79,0,0,0,16211370.731569242,0,-32.8450583,73.99940598223328,360,9.961573462059093,,
1.74331E+12,0,-2.8518,-4.9294,8.1732,-0.1178,-0.076,-0.4066,-54,-54,79,0,0,0,16211370.731569242,0,-34.35433666,73.99940598223328,360,9.961573462059093,,
1.74331E+12,0,-2.8518,-4.9294,8.1634,-0.6688,-1.1324,0.6384,-54,-54,79,0,0,0,16211370.731569242,0,-34.35433666,73.99940598223328,360,9.953534405426044,,
1.74331E+12,0,-2.8518,-4.9294,8.1634,0.3724,-0.0304,-0.9462,-61,-61,79,0,0,0,16211370.731569242,0,-37.67359334,73.99940598223328,360,9.953534405426044,,
1.74331E+12,0,-2.8518,-4.9294,8.1634,0.1026,-0.6308,0.1102,-51,-51,80,0,0,0,16211370.731569242,0,-32.51751062,73.99940598223328,360,9.953534405426044,,
1.74331E+12,0,-2.8616,-4.9294,8.1634,-0.0456,-0.0532,-1.3946,-51,-51,80,0,0,0,16211370.731569242,0,-32.51751062,73.99940598223328,360,9.956346643,,
1.74331E+12,0,-2.8616,-4.9294,8.1732,-0.4788,-0.2508,-0.4142,-60,-60,78,0,0,0,16211370.731569242,0,-37.56859203,73.99940598223328,360,9.964383431000636,,
1.74331E+12,0,-2.8518,-4.9294,8.1634,-0.7296,-0.7562,-0.1254,-51,-51,77,0,0,0,16211370.731569242,0,-33.51800865,73.99940598223328,360,9.953534405426044,,
1.74331E+12,0,-2.8616,-4.9294,8.183,-0.1368,0.2432,-0.4104,-56,-56,80,0,0,0,16211370.731569242,0,-34.9920202,73.99940598223328,360,9.972423372480733,,
1.74331E+12,0,-2.8518,-4.9294,8.153599999999999,-0.3116,-0.3724,0.4598,-56,-56,80,0,0,0,16211370.731569242,0,-34.9920202,73.99940598223328,360,9.945498507365027,,
1.74331E+12,0,-2.8616,-4.9392,8.183,-0.3572,0.1444,0.5662,-60,-60,80,0,0,0,16211370.731569242,0,-36.86989765,73.99940598223328,360,9.977271180037155,,
1.74331E+12,0,-2.8518,-4.9294,8.183,0.3762,0,-0.4028,-53,-53,78,0,0,0,16211370.731569242,0,-34.1956054,73.99940598223328,360,9.969615669623378,,
1.74331E+12,0,-2.8518,-4.9294,8.1634,0.38,0.2964,0.1026,-53,-53,78,0,0,0,16211370.731569242,0,-34.1956054,73.99940598223328,360,9.953534405426044,,
1.74331E+12,0,-2.8518,-4.9196,8.1732,0.0912,-0.1976,-0.2774,-53,-53,80,0,0,0,16211370.731569242,0,-33.52447325,73.99940598223328,360,9.956727657217504,,
1.74331E+12,0,-2.8616,-4.9196,8.1634,-0.3382,-0.1254,0.1482,-56,-56,79,0,0,0,16211370.731569242,0,-35.33133134,73.99940598223328,360,9.951498293,,
1.74331E+12,0,-2.8616,-4.9294,8.1634,-0.855,-0.988,-0.4066,-56,-56,79,0,0,0,16211370.731569242,0,-35.33133134,73.99940598223328,360,9.956346643,,
1.74331E+12,0,-2.8518,-4.9196,8.183,0.2128,0.0912,-0.2698,-52,-52,79,0,0,0,16211370.731569242,0,-33.35402575,73.99940598223328,360,9.964773775655923,,
1.74331E+12,0,-2.8518,-4.9294,8.1732,-0.2508,-0.7562,-1.1096,-52,-52,78,0,0,0,16211370.731569242,0,-33.69006753,73.99940598223328,360,9.961573462059093,,
1.74331E+12,0,-2.8518,-4.9196,8.183,-0.2546,-0.2774,-0.3116,-56,-56,79,0,0,0,16211370.731569242,0,-35.33133134,73.99940598223328,360,9.964773775655923,,
1.74331E+12,0,-2.8616,-4.9294,8.1634,-0.7942,-1.4098,1.653,-56,-56,79,0,0,0,16211370.731569242,0,-35.33133134,73.99940598223328,360,9.956346643,,
1.74331E+12,0,-2.8518,-4.9294,8.183,-0.684,0.3116,-0.6042,-56,-56,79,0,0,0,16211370.731569242,0,-35.33133134,73.99940598223328,360,9.969615669623378,,
1.74331E+12,0,-2.8518,-4.9196,8.1634,-0.3002,-1.0716,-0.1672,-53,-53,79,0,0,0,16211370.731569242,0,-33.85711014,73.99940598223328,360,9.948684685,,
1.74331E+12,0,-2.8616,-4.9294,8.1732,-0.0722,-0.5016,0.3876,-55,-55,77,0,0,0,16211370.731569242,0,-35.53767779,73.99940598223328,360,9.964383431000636,,
1.74331E+12,0,-2.8616,-4.9294,8.1732,0.0266,0.0456,-0.4218,-51,-51,80,0,0,0,16211370.731569242,0,-32.51751062,73.99940598223328,360,9.964383431000636,,
1.74331E+12,0,-2.8518,-4.9196,8.1732,-0.0646,-0.0266,-0.8056,-55,-55,79,0,0,0,16211370.731569242,0,-34.84573342,73.99940598223328,360,9.956727657217504,,
1.74331E+12,0,-2.8518,-4.9294,8.1732,-0.342,-0.6042,0.5244,-55,-55,79,0,0,0,16211370.731569242,0,-34.84573342,73.99940598223328,360,9.961573462059093,,
1.74331E+12,0,-2.8518,-4.9294,8.1732,-0.057,0.2622,-0.6612,-54,-54,83,0,0,0,16211370.731569242,0,-33.04812487,73.99940598223328,360,9.961573462059093,,
1.74331E+12,0,-2.8518,-4.9294,8.1732,0.2014,-0.3382,-0.0532,-55,-55,82,0,0,0,16211370.731569242,0,-33.8510103,73.99940598223328,360,9.961573462059093,,
1.74331E+12,0,-2.8518,-4.9294,8.1634,0.19,0.1292,-0.8626,-55,-55,82,0,0,0,16211370.731569242,0,-33.8510103,73.99940598223328,360,9.953534405426044,,
1.74331E+12,0,-2.8518,-4.9294,8.1732,0.4104,0.1748,-0.6232,-53,-53,81,0,0,0,16211370.731569242,0,-33.19756579,73.99940598223328,360,9.961573462059093,,
1.74331E+12,0,-2.8616,-4.9196,8.1732,0.1672,0.2204,-0.1672,-56,-56,78,0,0,0,16211370.731569242,0,-35.67640822,73.99940598223328,360,9.959538993347032,,
1.74331E+12,0,-2.8616,-4.9392,8.183,-0.551,-0.6802,0.3306,-47,-47,79,0,0,0,16211370.731569242,0,-30.7499673,73.99940598223328,360,9.977271180037155,,
1.74331E+12,0,-2.8616,-4.9392,8.1732,-0.3838,-0.1482,-0.6992,-47,-47,79,0,0,0,16211370.731569242,0,-30.7499673,73.99940598223328,360,9.969235148194668,,
1.74331E+12,0,-2.8616,-4.9392,8.1732,-1.2122,-0.038,0.0076,-51,-51,79,0,0,0,16211370.731569242,0,-32.8450583,73.99940598223328,360,9.969235148194668,,
1.74331E+12,0,-2.8616,-4.9294,8.183,0.228,0.5168,0.1178,-51,-51,79,0,0,0,16211370.731569242,0,-32.8450583,73.99940598223328,360,9.972423372480733,,
1.74331E+12,0,-2.8518,-4.9294,8.1732,-0.2508,-0.7296,0.684,-58,-58,79,0,0,0,16211370.731569242,0,-36.28526713,73.99940598223328,360,9.961573462059093,,
1.74331E+12,0,-2.8518,-4.9294,8.1634,1.1058,-0.0114,-0.1254,-55,-55,81,0,0,0,16211370.731569242,0,-34.17698877,73.99940598223328,360,9.953534405426044,,
1.74331E+12,0,-2.8518,-4.9294,8.183,-0.19,-0.38,0.4256,-55,-55,81,0,0,0,16211370.731569242,0,-34.17698877,73.99940598223328,360,9.969615669623378,,
1.74331E+12,0,-2.8518,-4.9294,8.1732,0.7486,0.1216,-0.7752,-56,-56,80,0,0,0,16211370.731569242,0,-34.9920202,73.99940598223328,360,9.961573462059093,,
1.74331E+12,0,-2.8616,-4.9196,8.1732,1.7404,-0.2242,0.1178,-54,-54,78,0,0,0,16211370.731569242,0,-34.69515353,73.99940598223328,360,9.959538993347032,,
1.74331E+12,0,-2.8616,-4.9196,8.1732,-0.2166,0.1862,0.4104,-58,-58,82,0,0,0,16211370.731569242,0,-35.27242145,73.99940598223328,360,9.959538993347032,,
1.74331E+12,0,-2.8518,-4.9294,8.1634,-1.254,-0.5928,0.152,-58,-58,82,0,0,0,16211370.731569242,0,-35.27242145,73.99940598223328,360,9.953534405426044,,
1.74331E+12,0,-2.8518,-4.9294,8.1634,-0.551,-0.4256,0.8436,-53,-53,80,0,0,0,16211370.731569242,0,-33.52447325,73.99940598223328,360,9.953534405426044,,
1.74331E+12,0,-2.8518,-4.9294,8.1634,0.5586,0.0114,-0.2432,-53,-53,80,0,0,0,16211370.731569242,0,-33.52447325,73.99940598223328,360,9.953534405426044,,
1.74331E+12,0,-2.8518,-4.9196,8.153599999999999,0.2204,-0.0684,0.5814,-55,-55,80,0,0,0,16211370.731569242,0,-34.50852299,73.99940598223328,360,9.940644866,,
1.74331E+12,0,-2.8518,-4.9294,8.183,-0.4294,0.399,-0.0228,-56,-56,79,0,0,0,16211370.731569242,0,-35.33133134,73.99940598223328,360,9.969615669623378,,
1.74331E+12,0,-2.8518,-4.9294,8.183,0.2014,0.304,0.3078,-53,-53,79,0,0,0,16211370.731569242,0,-33.85711014,73.99940598223328,360,9.969615669623378,,
1.74331E+12,0,-2.8518,-4.9196,8.1634,-0.1482,0.0874,-0.1596,-53,-53,79,0,0,0,16211370.731569242,0,-33.85711014,73.99940598223328,360,9.948684685,,
1.74331E+12,0,-2.8616,-4.9196,8.183,0.266,-0.3116,1.6188,-57,-57,78,0,0,0,16211370.731569242,0,-36.15818544,73.99940598223328,360,9.967582842,,
1.74331E+12,0,-2.8518,-4.9196,8.153599999999999,-0.532,-0.9994,0.4408,-53,-53,79,0,0,0,16211370.731569242,0,-33.85711014,73.99940598223328,360,9.940644866,,
1.74331E+12,0,-2.8518,-4.9196,8.1634,-0.8018,-1.3034,0.5966,-51,-51,79,0,0,0,16211370.731569242,0,-32.8450583,73.99940598223328,360,9.948684685,,
1.74331E+12,0,-2.8616,-4.9196,8.153599999999999,-0.8018,0.171,0.7258,-51,-51,79,0,0,0,16211370.731569242,0,-32.8450583,73.99940598223328,360,9.94346075,,
1.74331E+12,0,-2.8518,-4.9294,8.1732,-0.6916,-0.0038,0.4902,-59,-59,80,0,0,0,16211370.731569242,0,-36.40877457,73.99940598223328,360,9.961573462059093,,
1.74331E+12,0,-2.8616,-4.9196,8.1732,-0.7068,-0.3952,-0.2622,-55,-55,80,0,0,0,16211370.731569242,0,-34.50852299,73.99940598223328,360,9.959538993347032,,
1.74331E+12,0,-2.8616,-4.9294,8.1634,-1.4478,-1.0184,1.4402,-53,-53,80,0,0,0,16211370.731569242,0,-33.52447325,73.99940598223328,360,9.956346643,,
1.74331E+12,0,-2.8616,-4.9196,8.1732,-0.019,0.5054,-0.5092,-53,-53,80,0,0,0,16211370.731569242,0,-33.52447325,73.99940598223328,360,9.959538993347032,,
1.74331E+12,0,-2.8518,-4.9294,8.1634,-0.5358,-0.855,0.7106,-53,-53,77,0,0,0,16211370.731569242,0,-34.54009091,73.99940598223328,360,9.953534405426044,,
1.74331E+12,0,-2.8518,-4.9294,8.1732,0.5206,-0.7524,-0.0228,-54,-54,80,0,0,0,16211370.731569242,0,-34.01934999,73.99940598223328,360,9.961573462059093,,
1.74332E+12,0,-2.8518,-4.9294,8.1732,0.2584,-0.133,-0.5244,-53,-53,76,0,0,0,16211370.731569242,0,-34.89070151,73.99940598223328,360,9.961573462059093,,
1.74332E+12,0,-2.8518,-4.9294,8.1732,-0.3838,-0.076,0.4636,-53,-53,78,0,0,0,16211370.731569242,0,-34.1956054,73.99940598223328,360,9.961573462059093,,
1.74332E+12,0,-2.8616,-4.9196,8.1634,-0.3762,0.038,0.5282,-53,-53,78,0,0,0,16211370.731569242,0,-34.1956054,73.99940598223328,360,9.951498293,,
1.74332E+12,0,-2.8518,-4.9196,8.1732,0.7448,0.7106,-0.76,-62,-62,78,0,0,0,16211370.731569242,0,-38.48019825,73.99940598223328,360,9.956727657217504,,
1.74332E+12,0,-2.8518,-4.9294,8.183,-0.7562,-0.0836,-0.1026,-55,-55,80,0,0,0,16211370.731569242,0,-34.50852299,73.99940598223328,360,9.969615669623378,,
1.74332E+12,0,-2.8518,-4.9294,8.183,-0.4636,-0.5548,0.0228,-55,-55,80,0,0,0,16211370.731569242,0,-34.50852299,73.99940598223328,360,9.969615669623378,,
1.74332E+12,0,-2.8518,-4.9294,8.1732,-0.2736,-0.152,-0.171,-49,-49,77,0,0,0,16211370.731569242,0,-32.47119229,73.99940598223328,360,9.961573462059093,,
1.74332E+12,0,-2.8616,-4.9294,8.1634,-0.475,-0.836,0.4674,-59,-59,77,0,0,0,16211370.731569242,0,-37.46055486,73.99940598223328,360,9.956346643,,
1.74332E+12,0,-2.8518,-4.9294,8.1928,-0.7638,-0.285,-0.6726,-53,-53,80,0,0,0,16211370.731569242,0,-33.52447325,73.99940598223328,360,9.977661020499745,,
1.74332E+12,0,-2.8616,-4.9294,8.1732,-0.5054,-0.3154,0.1558,-51,-51,81,0,0,0,16211370.731569242,0,-32.19573393,73.99940598223328,360,9.964383431000636,,
1.74332E+12,0,-2.8518,-4.9196,8.1634,-0.2128,-0.3268,0.0836,-51,-51,81,0,0,0,16211370.731569242,0,-32.19573393,73.99940598223328,360,9.948684685,,
1.74332E+12,0,-2.8518,-4.9196,8.153599999999999,0.1178,0.2622,-0.8056,-59,-59,80,0,0,0,16211370.731569242,0,-36.40877457,73.99940598223328,360,9.940644866,,
1.74332E+12,0,-2.8518,-4.9294,8.1732,-0.3686,-0.1786,0.2888,-57,-57,81,0,0,0,16211370.731569242,0,-35.13419306,73.99940598223328,360,9.961573462059093,,
1.74332E+12,0,-2.842,-4.9294,8.1438,-0.1938,0.1634,0,-57,-57,81,0,0,0,16211370.731569242,0,-35.13419306,73.99940598223328,360,9.934657860238572,,
1.74332E+12,0,-2.842,-4.9098,8.1634,0.608,0.1292,0.4674,-56,-56,76,0,0,0,16211370.731569242,0,-36.38435182,73.99940598223328,360,9.941036143179442,,
1.74332E+12,0,-2.8518,-4.9294,8.183,0.4598,-0.133,0.3382,-57,-57,78,0,0,0,16211370.731569242,0,-36.15818544,73.99940598223328,360,9.969615669623378,,
1.74332E+12,0,-2.8518,-4.9294,8.153599999999999,-0.9576,-0.855,0.7676,-57,-57,78,0,0,0,16211370.731569242,0,-36.15818544,73.99940598223328,360,9.945498507365027,,
1.74332E+12,0,-2.8616,-4.9196,8.1634,-0.2394,0.3192,-0.0684,-57,-57,78,0,0,0,16211370.731569242,0,-36.15818544,73.99940598223328,360,9.951498293,,
1.74332E+12,0,-2.8518,-4.9294,8.1732,-0.8512,-0.0684,0.0532,-55,-55,75,0,0,0,16211370.731569242,0,-36.25383774,73.99940598223328,360,9.961573462059093,,
1.74332E+12,0,-2.842,-4.9196,8.153599999999999,0.627,-0.3192,-0.6764,-55,-55,77,0,0,0,16211370.731569242,0,-35.53767779,73.99940598223328,360,9.937837849351336,,
1.74332E+12,0,-2.8518,-4.9196,8.1634,0.3306,1.102,-1.2958,-55,-55,80,0,0,0,16211370.731569242,0,-34.50852299,73.99940598223328,360,9.948684685,,
1.74332E+12,0,-2.8518,-4.9294,8.153599999999999,0.1634,0.4446,0.3572,-55,-55,81,0,0,0,16211370.731569242,0,-34.17698877,73.99940598223328,360,9.945498507365027,,
1.74332E+12,0,-2.8518,-4.9196,8.1634,0.475,0.8702,-0.3572,-57,-57,81,0,0,0,16211370.731569242,0,-35.13419306,73.99940598223328,360,9.948684685,,
1.74332E+12,0,-2.8518,-4.9196,8.153599999999999,-0.9652,-0.627,1.957,-57,-57,78,0,0,0,16211370.731569242,0,-36.15818544,73.99940598223328,360,9.940644866,,
1.74332E+12,0,-2.8616,-4.949,8.2026,-0.3002,-0.608,0.0646,-54,-54,78,0,0,0,16211370.731569242,0,-34.69515353,73.99940598223328,360,9.998199953991717,,
1.74332E+12,0,-2.8518,-4.9196,8.1634,-0.3952,-0.0646,0.7828,-54,-54,78,0,0,0,16211370.731569242,0,-34.69515353,73.99940598223328,360,9.948684685,,
1.74332E+12,0,-2.8616,-4.9392,8.1732,-0.437,0.3648,0.1216,-57,-57,77,0,0,0,16211370.731569242,0,-36.51105612,73.99940598223328,360,9.969235148194668,,
1.74332E+12,0,-2.8616,-4.9294,8.2026,-0.2356,-0.1368,-0.114,-56,-56,79,0,0,0,16211370.731569242,0,-35.33133134,73.99940598223328,360,9.988512686080947,,
1.74332E+12,0,-2.8616,-4.9294,8.183,-0.4294,-0.2584,0.6042,-52,-52,78,0,0,0,16211370.731569242,0,-33.69006753,73.99940598223328,360,9.972423372480733,,
1.74332E+12,0,-2.842,-4.9098,8.1634,-0.57,0.0798,0.0684,-51,-51,78,0,0,0,16211370.731569242,0,-33.17851166,73.99940598223328,360,9.941036143179442,,
1.74332E+12,0,-2.8616,-4.9294,8.183,-0.9234,-1.254,0.1026,-57,-57,79,0,0,0,16211370.731569242,0,-35.81116392,73.99940598223328,360,9.972423372480733,,
1.74332E+12,0,-2.8714,-4.9294,8.1928,-0.1026,-0.5358,-1.2198,-57,-57,77,0,0,0,16211370.731569242,0,-36.51105612,73.99940598223328,360,9.983280731302711,,
1.74332E+12,0,-2.8714,-4.9294,8.183,0.6422,0.5054,0.2318,-57,-57,77,0,0,0,16211370.731569242,0,-36.51105612,73.99940598223328,360,9.975239912904351,,
1.74332E+12,0,-2.8518,-4.9294,8.1732,-0.7524,-0.8094,-0.1558,-51,-51,80,0,0,0,16211370.731569242,0,-32.51751062,73.99940598223328,360,9.961573462059093,,
1.74332E+12,0,-2.8518,-4.9196,8.1634,-0.2926,-0.1254,1.0298,-51,-51,80,0,0,0,16211370.731569242,0,-32.51751062,73.99940598223328,360,9.948684685,,
1.74332E+12,0,-2.8714,-4.9294,8.183,0.4484,-0.779,0.2622,-61,-61,80,0,0,0,16211370.731569242,0,-37.32552048,73.99940598223328,360,9.975239912904351,,
1.74332E+12,0,-2.8518,-4.9196,8.153599999999999,0.7714,0.1558,0.0266,-60,-60,79,0,0,0,16211370.731569242,0,-37.21644047,73.99940598223328,360,9.940644866,,
1.74332E+12,0,-2.8616,-4.9294,8.1732,-0.342,0.133,-0.2128,-47,-47,78,0,0,0,16211370.731569242,0,-31.07165806,73.99940598223328,360,9.964383431000636,,
1.74332E+12,0,-2.8518,-4.9392,8.183,0.532,0.228,0.4028,-54,-54,77,0,0,0,16211370.731569242,0,-35.0419294,73.99940598223328,360,9.974464841784746,,
1.74332E+12,0,-2.8616,-4.9392,8.183,0.323,0.3002,-0.4218,-54,-54,77,0,0,0,16211370.731569242,0,-35.0419294,73.99940598223328,360,9.977271180037155,,
1.74332E+12,0,-2.8616,-4.9392,8.183,0.817,0.1824,-0.5966,-61,-61,78,0,0,0,16211370.731569242,0,-38.02723071,73.99940598223328,360,9.977271180037155,,
1.74332E+12,0,-2.8518,-4.9196,8.1634,0.1102,0.3686,-0.4028,-61,-61,78,0,0,0,16211370.731569242,0,-38.02723071,73.99940598223328,360,9.948684685,,
1.74332E+12,0,-2.8518,-4.9196,8.1634,-0.1938,0.2508,-0.969,-50,-50,79,0,0,0,16211370.731569242,0,-32.33018574,73.99940598223328,360,9.948684685,,
1.74332E+12,0,-2.8518,-4.9196,8.1634,0.038,-0.0874,0.703,-55,-55,79,0,0,0,16211370.731569242,0,-34.84573342,73.99940598223328,360,9.948684685,,
1.74332E+12,0,-2.8616,-4.9196,8.1634,-0.4598,0.1482,1.2844,-61,-61,76,0,0,0,16211370.731569242,0,-38.75162833,73.99940598223328,360,9.951498293,,
1.74332E+12,0,-2.8518,-4.9294,8.1732,-0.6536,-0.912,0.6042,-61,-61,76,0,0,0,16211370.731569242,0,-38.75162833,73.99940598223328,360,9.961573462059093,,
1.74332E+12,0,-2.8616,-4.9294,8.183,0.836,1.1324,0.1558,-49,-49,79,0,0,0,16211370.731569242,0,-31.80938929,73.99940598223328,360,9.972423372480733,,
1.74332E+12,0,-2.8518,-4.9196,8.1634,-0.152,0.2432,0.266,-49,-49,79,0,0,0,16211370.731569242,0,-31.80938929,73.99940598223328,360,9.948684685,,
1.74332E+12,0,-2.8518,-4.9196,8.153599999999999,-0.2166,0.3686,-0.4674,-52,-52,79,0,0,0,16211370.731569242,0,-33.35402575,73.99940598223328,360,9.940644866,,
1.74332E+12,0,-2.8616,-4.9294,8.1634,-0.1976,0.627,0.1216,-58,-58,81,0,0,0,16211370.731569242,0,-35.60453398,73.99940598223328,360,9.956346643,,
1.74332E+12,0,-2.8616,-4.9294,8.183,0.1596,0.5168,0.1786,-58,-58,81,0,0,0,16211370.731569242,0,-35.60453398,73.99940598223328,360,9.972423372480733,,
1.74332E+12,0,-2.8518,-4.9294,8.1634,-0.7106,-0.0836,-0.665,-57,-57,79,0,0,0,16211370.731569242,0,-35.81116392,73.99940598223328,360,9.953534405426044,,
1.74332E+12,0,-2.8518,-4.9294,8.1634,-0.152,-1.0184,0.1634,-48,-48,79,0,0,0,16211370.731569242,0,-31.28265368,73.99940598223328,360,9.953534405426044,,
1.74332E+12,0,-2.8518,-4.9294,8.1732,0.7296,0.7296,-0.4636,-48,-48,80,0,0,0,16211370.731569242,0,-30.96375653,73.99940598223328,360,9.961573462059093,,
1.74332E+12,0,-2.8518,-4.9294,8.1732,0.2584,0.9614,-1.14,-51,-51,78,0,0,0,16211370.731569242,0,-33.17851166,73.99940598223328,360,9.961573462059093,,
1.74332E+12,0,-2.8616,-4.9294,8.183,-0.6764,-0.3192,1.178,-51,-51,78,0,0,0,16211370.731569242,0,-33.17851166,73.99940598223328,360,9.972423372480733,,
1.74332E+12,0,-2.8616,-4.9294,8.1732,-0.247,-0.7752,0.4902,-55,-55,78,0,0,0,16211370.731569242,0,-35.18874313,73.99940598223328,360,9.964383431000636,,
1.74332E+12,0,-2.8518,-4.9294,8.1634,-0.7752,0.0494,0.8512,-55,-55,78,0,0,0,16211370.731569242,0,-35.18874313,73.99940598223328,360,9.953534405426044,,
1.74332E+12,0,-2.8518,-4.9294,8.1732,0.057,-0.6308,-0.0494,-58,-58,78,0,0,0,16211370.731569242,0,-36.63411388,73.99940598223328,360,9.961573462059093,,
1.74332E+12,0,-2.8518,-4.9294,8.1732,-0.6688,0.2166,-0.1292,-56,-56,77,0,0,0,16211370.731569242,0,-36.02737339,73.99940598223328,360,9.961573462059093,,
1.74332E+12,0,-2.8616,-4.9196,8.1634,0.836,-0.6308,-0.1938,-47,-47,79,0,0,0,16211370.731569242,0,-30.7499673,73.99940598223328,360,9.951498293,,
1.74332E+12,0,-2.8616,-4.9196,8.1634,0.7144,0.2394,0.38,-47,-47,79,0,0,0,16211370.731569242,0,-30.7499673,73.99940598223328,360,9.951498293,,
1.74332E+12,0,-2.8616,-4.9294,8.183,0.9044,0.4522,-0.2508,-57,-57,80,0,0,0,16211370.731569242,0,-35.46987217,73.99940598223328,360,9.972423372480733,,
1.74332E+12,0,-2.8518,-4.9294,8.1634,0.3762,0.1862,0.6688,-54,-54,78,0,0,0,16211370.731569242,0,-34.69515353,73.99940598223328,360,9.953534405426044,,
1.74332E+12,0,-2.8518,-4.9196,8.183,-0.513,-0.5168,0.1026,-61,-61,81,0,0,0,16211370.731569242,0,-36.98290693,73.99940598223328,360,9.964773775655923,,
1.74332E+12,0,-2.8616,-4.9392,8.1732,0.8056,0.0114,0.5966,-61,-61,81,0,0,0,16211370.731569242,0,-36.98290693,73.99940598223328,360,9.969235148194668,,
1.74332E+12,0,-2.8616,-4.9392,8.1732,-0.5586,0.2736,-0.4142,-48,-48,78,0,0,0,16211370.731569242,0,-31.60750225,73.99940598223328,360,9.969235148194668,,
1.74332E+12,0,-2.8518,-4.9196,8.153599999999999,-0.3914,0.323,-0.6726,-48,-48,78,0,0,0,16211370.731569242,0,-31.60750225,73.99940598223328,360,9.940644866,,
1.74332E+12,0,-2.8518,-4.9294,8.1634,-0.1482,0.513,-0.2774,-57,-57,79,0,0,0,16211370.731569242,0,-35.81116392,73.99940598223328,360,9.953534405426044,,
1.74332E+12,0,-2.8616,-4.9294,8.1732,-0.6574,-0.4826,-0.4028,-60,-60,79,0,0,0,16211370.731569242,0,-37.21644047,73.99940598223328,360,9.964383431000636,,
1.74332E+12,0,-2.8616,-4.9294,8.1732,-0.7524,-0.779,0.5092,-56,-56,78,0,0,0,16211370.731569242,0,-35.67640822,73.99940598223328,360,9.964383431000636,,
1.74332E+12,0,-2.8616,-4.9294,8.183,-0.3914,-0.0114,-0.2242,-56,-56,78,0,0,0,16211370.731569242,0,-35.67640822,73.99940598223328,360,9.972423372480733,,
1.74332E+12,0,-2.8616,-4.9294,8.1928,0.1748,-0.3344,0.1026,-50,-50,80,0,0,0,16211370.731569242,0,-32.00538321,73.99940598223328,360,9.980466460040834,,
1.74332E+12,0,-2.8616,-4.9294,8.1732,-0.2622,0.0266,-1.0982,-49,-49,81,0,0,0,16211370.731569242,0,-31.17134903,73.99940598223328,360,9.964383431000636,,
1.74332E+12,0,-2.8616,-4.9294,8.183,-1.7062,-0.9804,1.1666,-49,-49,82,0,0,0,16211370.731569242,0,-30.86089169,73.99940598223328,360,9.972423372480733,,
1.74332E+12,0,-2.8616,-4.9294,8.1732,-0.779,0.0684,0.8056,-49,-49,82,0,0,0,16211370.731569242,0,-30.86089169,73.99940598223328,360,9.964383431000636,,
1.74332E+12,0,-2.8616,-4.9294,8.183,-0.5624,0.3002,-0.3762,-48,-48,81,0,0,0,16211370.731569242,0,-30.65066796,73.99940598223328,360,9.972423372480733,,
1.74332E+12,0,-2.8518,-4.9196,8.1634,0.1596,-0.7448,-0.2242,-57,-57,80,0,0,0,16211370.731569242,0,-35.46987217,73.99940598223328,360,9.948684685,,
1.74332E+12,0,-2.8518,-4.9196,8.1732,-0.5738,-0.5016,0.2356,-57,-57,80,0,0,0,16211370.731569242,0,-35.46987217,73.99940598223328,360,9.956727657217504,,
1.74332E+12,0,-2.8518,-4.9392,8.1732,-0.7904,-0.5282,0.684,-57,-57,82,0,0,0,16211370.731569242,0,-34.80401175,73.99940598223328,360,9.966426547,,
1.74332E+12,0,-2.8616,-4.9294,8.1634,0.3458,-0.019,-0.2584,-46,-46,80,0,0,0,16211370.731569242,0,-29.89890184,73.99940598223328,360,9.956346643,,
1.74332E+12,0,-2.8518,-4.9294,8.1928,-0.4446,-0.19,-0.2356,-51,-51,78,0,0,0,16211370.731569242,0,-33.17851166,73.99940598223328,360,9.977661020499745,,
1.74332E+12,0,-2.8616,-4.9196,8.183,1.4744,1.0488,0.3192,-63,-63,78,0,0,0,16211370.731569242,0,-38.92754359,73.99940598223328,360,9.967582842,,
1.74332E+12,0,-2.8518,-4.9196,8.1634,0.5548,0.0874,-0.2546,-63,-63,78,0,0,0,16211370.731569242,0,-38.92754359,73.99940598223328,360,9.948684685,,
1.74332E+12,0,-2.8518,-4.9196,8.1634,0.0836,0.4218,-0.6878,-49,-49,79,0,0,0,16211370.731569242,0,-31.80938929,73.99940598223328,360,9.948684685,,
1.74332E+12,0,-2.8616,-4.9294,8.183,-0.5434,-0.1748,-0.0494,-54,-54,78,0,0,0,16211370.731569242,0,-34.69515353,73.99940598223328,360,9.972423372480733,,
